Order Id,Product Id,Product Name,Region,Country Code,Marketing Channel,Purchase Platform,Account Creation Method,Purchase Ts,Created On,Ship Ts,Delivery Ts,Refund Ts,User Id,Currency,Local Price,Price_Flag,Purchase_Year,Purchase_Month,Purchase_Quarter,Year_Month,Delivery_Days,Is_Refunded
ORD1078977,PROD102,Microsoft Xbox Series X,Latin America,Chile,Mobile App,Walmart,Email,3/31/2023,3/31/2023,4/4/2023,4/10/2023,,USER46680,USD,659.63,,2023.0,3.0,1.0,2023-03,6.0,0
ORD1078978,PROD106,External Storage 1TB,Asia Pacific,Singapore,Partner,eBay,Unknown,3/8/2023,2/8/2023,3/9/2023,3/14/2023,,USER47283,USD,92.15,,2023.0,3.0,1.0,2023-03,5.0,0
ORD1078979,PROD105,Dell Gaming Mouse,Latin America,Argentina,Online,Direct,Social,1/8/2019,1/1/2019,1/10/2019,1/13/2019,,USER26433,USD,51.92,,2019.0,1.0,1.0,2019-01,3.0,0
ORD1078980,PROD107,27in 4K Gaming Monitor,Middle East,Saudi Arabia,Mobile App,Shopify,Email,10/18/2021,9/19/2021,10/23/2021,10/27/2021,,USER26442,USD,598.48,,2021.0,10.0,4.0,2021-10,4.0,0
ORD1078981,PROD106,External Storage 1TB,Europe,Italy,Partner,eBay,Unknown,4/19/2021,4/16/2021,4/25/2021,5/1/2021,,USER31957,USD,132.14,,2021.0,4.0,2.0,2021-04,6.0,0
ORD1078982,PROD106,External Storage 1TB,Middle East,Israel,In-Store,Shopify,Email,2/19/2020,2/2/2020,2/24/2020,2/26/2020,,USER24140,USD,125.65,,2020.0,2.0,1.0,2020-02,2.0,0
ORD1078983,PROD102,Microsoft Xbox Series X,Asia Pacific,Australia,In-Store,Amazon,Unknown,2/2/2023,1/29/2023,2/5/2023,2/7/2023,,USER24354,USD,574.25,,2023.0,2.0,1.0,2023-02,2.0,0
ORD1078984,PROD106,External Storage 1TB,Asia Pacific,Australia,Online,Walmart,Unknown,7/27/2021,,8/1/2021,8/5/2021,,USER26558,USD,98.11,,2021.0,7.0,3.0,2021-07,4.0,0
ORD1078985,PROD106,External Storage 1TB,Asia Pacific,South Korea,Online,Direct,Email,3/6/2023,2/19/2023,3/12/2023,3/14/2023,4/4/2023,USER01396,USD,92.56,,2023.0,3.0,1.0,2023-03,2.0,1
ORD1078986,PROD103,Dell Gaming Laptop,Latin America,Chile,Mobile App,Shopify,Email,2/2/2025,1/27/2025,2/8/2025,2/11/2025,,USER07312,USD,1529.76,,2025.0,2.0,1.0,2025-02,3.0,0
ORD1078987,PROD100,PlayStation 5,Latin America,Chile,Online,Direct,Unknown,8/15/2023,,8/22/2023,8/24/2023,,USER13878,USD,650.48,,2023.0,8.0,3.0,2023-08,2.0,0
ORD1078988,PROD100,PlayStation 5,Asia Pacific,Singapore,Mobile App,Amazon,Social,5/23/2019,4/25/2019,5/30/2019,6/5/2019,,USER34241,USD,468.12,,2019.0,5.0,2.0,2019-05,6.0,0
ORD1078989,PROD107,27in 4K Gaming Monitor,Middle East,UAE,Mobile App,Shopify,Email,5/18/2021,5/16/2021,5/20/2021,,,USER40353,USD,685.02,,2021.0,5.0,2.0,2021-05,,0
ORD1078990,PROD104,Logitech Gaming Headset,Europe,Italy,Partner,Direct,Email,6/26/2020,6/14/2020,7/2/2020,7/6/2020,,USER37549,USD,86.75,,2020.0,6.0,2.0,2020-06,4.0,0
ORD1078991,PROD105,Dell Gaming Mouse,Asia Pacific,South Korea,Online,Shopify,Unknown,2/2/2024,1/23/2024,2/6/2024,2/9/2024,,USER28997,USD,52.85,,2024.0,2.0,1.0,2024-02,3.0,0
ORD1078992,PROD103,Dell Gaming Laptop,Latin America,Chile,Partner,Walmart,Email,1/14/2021,1/6/2021,1/20/2021,1/26/2021,,USER09655,USD,2085.17,,2021.0,1.0,1.0,2021-01,6.0,0
ORD1078993,PROD105,Dell Gaming Mouse,North America,Mexico,Online,Amazon,Email,7/7/2024,,7/12/2024,7/15/2024,,USER12265,USD,44.27,,2024.0,7.0,3.0,2024-07,3.0,0
ORD1078994,PROD102,Microsoft Xbox Series X,North America,Mexico,Online,Shopify,Email,8/23/2020,8/7/2020,8/28/2020,8/30/2020,,USER49175,USD,875.88,,2020.0,8.0,3.0,2020-08,2.0,0
ORD1078995,PROD104,Logitech Gaming Headset,Asia Pacific,Australia,Partner,eBay,Unknown,8/31/2021,8/27/2021,9/2/2021,9/5/2021,,USER00212,USD,152.8,,2021.0,8.0,3.0,2021-08,3.0,0
ORD1078996,PROD101,Nintendo Switch,North America,Mexico,Mobile App,Shopify,Email,7/1/2023,6/2/2023,7/3/2023,7/6/2023,,USER32327,USD,250.03,,2023.0,7.0,3.0,2023-07,3.0,0
ORD1078997,PROD107,27in 4K Gaming Monitor,Middle East,Israel,Mobile App,Amazon,Email,8/14/2021,7/18/2021,8/16/2021,8/22/2021,,USER17044,USD,919.75,,2021.0,8.0,3.0,2021-08,6.0,0
ORD1078998,PROD105,Dell Gaming Mouse,Asia Pacific,Japan,Mobile App,Amazon,Email,3/3/2020,2/14/2020,3/10/2020,3/13/2020,,USER16144,USD,72.65,,2020.0,3.0,1.0,2020-03,3.0,0
ORD1078999,PROD106,External Storage 1TB,Europe,United Kingdom,Partner,Amazon,Email,9/19/2020,,9/20/2020,9/24/2020,,USER36857,USD,163.25,,2020.0,9.0,3.0,2020-09,4.0,0
ORD1079000,PROD101,Nintendo Switch,Asia Pacific,Japan,Partner,Direct,Email,3/21/2020,3/14/2020,3/27/2020,3/31/2020,,USER46803,USD,397.46,,2020.0,3.0,1.0,2020-03,4.0,0
ORD1079001,PROD105,Dell Gaming Mouse,Asia Pacific,Australia,Partner,Amazon,Email,12/20/2019,12/15/2019,,1/2/2020,,USER29379,USD,86.68,,2019.0,12.0,4.0,2019-12,,0
ORD1079002,PROD105,Dell Gaming Mouse,Asia Pacific,Singapore,In-Store,Walmart,Unknown,6/11/2022,5/23/2022,6/13/2022,6/18/2022,6/28/2022,USER38269,USD,41.66,,2022.0,6.0,2.0,2022-06,5.0,1
ORD1079004,PROD101,Nintendo Switch,Latin America,Brazil,In-Store,Direct,Email,2/27/2020,2/5/2020,,3/8/2020,,USER41282,USD,415.1,,2020.0,2.0,1.0,2020-02,,0
ORD1079005,PROD101,Nintendo Switch,North America,Canada,Partner,Walmart,Social,3/28/2019,3/4/2019,3/31/2019,4/5/2019,,USER40989,USD,285.95,,2019.0,3.0,1.0,2019-03,5.0,0
ORD1079006,PROD101,Nintendo Switch,North America,United States,In-Store,Shopify,Email,12/29/2021,12/25/2021,1/4/2022,1/10/2022,,USER09057,USD,957.18,,2021.0,12.0,4.0,2021-12,6.0,0
ORD1079007,PROD103,Dell Gaming Laptop,Europe,France,Mobile App,Direct,Social,7/8/2021,,7/13/2021,,,USER44761,USD,1762.06,,2021.0,7.0,3.0,2021-07,,0
ORD1079008,PROD101,Nintendo Switch,Latin America,Argentina,In-Store,Direct,Email,3/16/2019,3/14/2019,3/18/2019,3/23/2019,,USER15911,USD,273.65,,2019.0,3.0,1.0,2019-03,5.0,0
ORD1079009,PROD101,Nintendo Switch,Europe,Italy,Mobile App,Shopify,Email,5/31/2024,5/12/2024,6/4/2024,6/6/2024,,USER05210,USD,369.55,,2024.0,5.0,2.0,2024-05,2.0,0
ORD1079010,PROD106,External Storage 1TB,North America,Mexico,Online,Walmart,Email,4/13/2023,4/12/2023,4/19/2023,4/25/2023,,USER15446,USD,97.01,,2023.0,4.0,2.0,2023-04,6.0,0
ORD1079011,PROD103,Dell Gaming Laptop,North America,United States,Mobile App,Amazon,Unknown,10/16/2021,9/18/2021,10/17/2021,,,USER13916,USD,2222.69,,2021.0,10.0,4.0,2021-10,,0
ORD1079012,PROD103,Dell Gaming Laptop,Middle East,Saudi Arabia,Mobile App,Direct,Email,5/1/2021,4/15/2021,5/5/2021,5/8/2021,,USER42782,USD,1976.94,,2021.0,5.0,2.0,2021-05,3.0,0
ORD1079013,PROD104,Logitech Gaming Headset,North America,Canada,Mobile App,eBay,Email,1/2/2025,12/8/2024,1/7/2025,1/10/2025,,USER21114,USD,102.32,,2025.0,1.0,1.0,2025-01,3.0,0
ORD1079014,PROD101,Nintendo Switch,North America,United States,In-Store,Amazon,Email,6/8/2023,5/30/2023,6/14/2023,6/18/2023,,USER03438,USD,249.61,,2023.0,6.0,2.0,2023-06,4.0,0
ORD1079015,PROD103,Dell Gaming Laptop,Europe,United Kingdom,Mobile App,eBay,Social,1/25/2022,12/27/2021,1/26/2022,1/28/2022,,USER33417,USD,1577.92,,2022.0,1.0,1.0,2022-01,2.0,0
ORD1079016,PROD106,External Storage 1TB,North America,United States,Mobile App,eBay,Social,10/16/2020,10/10/2020,10/22/2020,10/26/2020,,USER00809,USD,125.46,,2020.0,10.0,4.0,2020-10,4.0,0
ORD1079017,PROD102,Microsoft Xbox Series X,Middle East,UAE,Partner,Direct,Email,5/5/2019,4/28/2019,5/12/2019,5/17/2019,,USER24266,USD,438.86,,2019.0,5.0,2.0,2019-05,5.0,0
ORD1079019,PROD106,External Storage 1TB,Europe,France,Partner,Walmart,Social,8/13/2019,7/31/2019,8/18/2019,8/20/2019,,USER19093,USD,101.57,,2019.0,8.0,3.0,2019-08,2.0,0
ORD1079020,PROD107,27in 4K Gaming Monitor,Asia Pacific,Australia,In-Store,eBay,Social,12/2/2019,11/20/2019,12/7/2019,12/13/2019,,USER05831,USD,703.6,,2019.0,12.0,4.0,2019-12,6.0,0
ORD1079021,PROD106,External Storage 1TB,Latin America,Brazil,In-Store,Amazon,Unknown,10/3/2021,10/2/2021,10/9/2021,10/11/2021,,USER17605,USD,161.74,,2021.0,10.0,4.0,2021-10,2.0,0
ORD1079022,PROD100,PlayStation 5,Asia Pacific,South Korea,Mobile App,Amazon,Social,8/19/2021,7/27/2021,8/21/2021,8/23/2021,,USER11546,USD,1013.2,,2021.0,8.0,3.0,2021-08,2.0,0
ORD1079023,82550893,PlayStation 5,Europe,Italy,Mobile App,Amazon,Email,3/18/2023,2/26/2023,3/19/2023,3/22/2023,,USER00262,USD,528.48,,2023.0,3.0,1.0,2023-03,3.0,0
ORD1079024,PROD103,Dell Gaming Laptop,Latin America,Chile,Online,Shopify,Social,5/7/2022,4/30/2022,5/8/2022,,,USER24469,USD,1673.5,,2022.0,5.0,2.0,2022-05,,0
ORD1079025,PROD106,External Storage 1TB,Europe,France,Mobile App,Shopify,Email,9/2/2021,8/5/2021,9/9/2021,9/13/2021,,USER33863,USD,161.59,,2021.0,9.0,3.0,2021-09,4.0,0
ORD1079026,PROD103,Dell Gaming Laptop,Middle East,Saudi Arabia,Partner,eBay,Social,2/4/2021,1/13/2021,2/9/2021,,,USER11504,USD,1869.28,,2021.0,2.0,1.0,2021-02,,0
ORD1079027,PROD105,Dell Gaming Mouse,Europe,United Kingdom,In-Store,Walmart,Unknown,11/4/2024,10/30/2024,11/5/2024,,,USER45616,USD,108.36,,2024.0,11.0,4.0,2024-11,,0
ORD1079028,PROD103,Dell Gaming Laptop,North America,United States,Mobile App,Direct,Email,6/5/2020,5/14/2020,6/9/2020,6/13/2020,,USER02206,USD,1392.81,,2020.0,6.0,2.0,2020-06,4.0,0
ORD1079029,PROD104,Logitech Gaming Headset,North America,Canada,In-Store,Direct,Social,7/20/2022,7/12/2022,7/23/2022,7/27/2022,,USER09922,USD,82.19,,2022.0,7.0,3.0,2022-07,4.0,0
ORD1079030,PROD103,Dell Gaming Laptop,Asia Pacific,South Korea,In-Store,Direct,Unknown,12/6/2024,11/23/2024,12/8/2024,12/14/2024,,USER01834,USD,2546.06,,2024.0,12.0,4.0,2024-12,6.0,0
ORD1079031,PROD106,External Storage 1TB,Middle East,Saudi Arabia,Online,Walmart,Email,11/25/2020,11/24/2020,12/1/2020,12/4/2020,,USER44260,USD,224.94,,2020.0,11.0,4.0,2020-11,3.0,0
ORD1079032,PROD104,Logitech Gaming Headset,Latin America,Brazil,In-Store,Walmart,Social,2/28/2023,2/27/2023,3/3/2023,3/8/2023,,USER01696,USD,93.65,,2023.0,2.0,1.0,2023-02,5.0,0
ORD1079033,PROD104,Logitech Gaming Headset,North America,United States,Mobile App,Amazon,Email,1/18/2025,1/3/2025,1/25/2025,1/31/2025,,USER39926,USD,111.03,,2025.0,1.0,1.0,2025-01,6.0,0
ORD1079034,PROD103,Dell Gaming Laptop,Europe,Italy,Partner,eBay,Social,6/2/2023,5/25/2023,5/29/2023,6/12/2023,6/17/2023,USER26244,USD,1242.96,,2023.0,6.0,2.0,2023-06,14.0,1
ORD1079035,PROD105,Dell Gaming Mouse,Europe,Spain,Online,eBay,Email,5/19/2019,5/12/2019,5/20/2019,5/26/2019,,USER31944,USD,51.78,,2019.0,5.0,2.0,2019-05,6.0,0
ORD1079036,PROD106,External Storage 1TB,Asia Pacific,South Korea,Mobile App,eBay,Email,10/19/2022,10/11/2022,10/24/2022,10/29/2022,,USER45309,USD,108.31,,2022.0,10.0,4.0,2022-10,5.0,0
ORD1079037,PROD104,Logitech Gaming Headset,Asia Pacific,Japan,Mobile App,Shopify,Social,2/6/2020,1/23/2020,2/12/2020,2/16/2020,2/22/2020,USER10904,USD,122.45,,2020.0,2.0,1.0,2020-02,4.0,1
ORD1079038,PROD103,Dell Gaming Laptop,Europe,Spain,Mobile App,Direct,Email,5/23/2019,5/1/2019,5/24/2019,5/27/2019,,USER48525,USD,1160.41,,2019.0,5.0,2.0,2019-05,3.0,0
ORD1079039,PROD103,Dell Gaming Laptop,Europe,Italy,Online,Walmart,Email,3/20/2024,,3/26/2024,,,USER29587,USD,1762.28,,2024.0,3.0,1.0,2024-03,,0
ORD1079040,PROD103,Dell Gaming Laptop,Europe,Germany,In-Store,Walmart,Social,3/17/2019,3/16/2019,3/22/2019,,,USER47394,USD,1363.49,,2019.0,3.0,1.0,2019-03,,0
ORD1079041,PROD104,Logitech Gaming Headset,North America,Canada,Online,Amazon,Email,7/31/2020,7/7/2020,8/7/2020,8/12/2020,8/24/2020,676058157,USD,76.01,,2020.0,7.0,3.0,2020-07,5.0,1
ORD1079042,PROD102,Microsoft Xbox Series X,North America,United States,Mobile App,Amazon,Email,11/5/2021,10/15/2021,11/9/2021,11/13/2021,,USER48310,USD,1400.22,,2021.0,11.0,4.0,2021-11,4.0,0
ORD1079043,PROD106,External Storage 1TB,North America,Canada,Online,eBay,Social,5/2/2021,5/1/2021,5/9/2021,5/13/2021,,USER47382,USD,141.07,,2021.0,5.0,2.0,2021-05,4.0,0
ORD1079044,PROD104,Logitech Gaming Headset,Asia Pacific,Japan,In-Store,Shopify,Email,7/7/2020,,7/5/2020,7/11/2020,,757766647,USD,91.63,,2020.0,7.0,3.0,2020-07,6.0,0
ORD1079045,PROD103,Dell Gaming Laptop,Asia Pacific,Singapore,In-Store,Amazon,Email,8/23/2023,,8/25/2023,8/30/2023,,USER30278,USD,1740.13,,2023.0,8.0,3.0,2023-08,5.0,0
ORD1079046,PROD102,Microsoft Xbox Series X,Latin America,Argentina,Partner,Direct,Social,8/6/2022,7/14/2022,8/8/2022,8/12/2022,,USER38716,USD,902.15,,2022.0,8.0,3.0,2022-08,4.0,0
ORD1079047,PROD106,External Storage 1TB,North America,Mexico,Partner,Walmart,Email,1/19/2019,12/28/2018,1/20/2019,1/22/2019,,USER36519,USD,98.67,,2019.0,1.0,1.0,2019-01,2.0,0
ORD1079048,PROD102,Microsoft Xbox Series X,North America,United States,In-Store,Walmart,Social,1/31/2023,1/5/2023,2/7/2023,2/12/2023,,USER12078,USD,580.65,,2023.0,1.0,1.0,2023-01,5.0,0
ORD1079049,PROD104,Logitech Gaming Headset,Europe,Germany,Online,Shopify,Unknown,5/27/2021,5/2/2021,6/2/2021,6/5/2021,,USER40102,USD,117.93,,2021.0,5.0,2.0,2021-05,3.0,0
ORD1079050,PROD101,Nintendo Switch,Asia Pacific,Japan,Mobile App,Shopify,Email,3/9/2020,3/3/2020,3/14/2020,3/19/2020,,USER20719,USD,394.71,,2020.0,3.0,1.0,2020-03,5.0,0
ORD1079051,PROD107,27in 4K Gaming Monitor,Europe,France,Mobile App,Direct,Email,,6/28/2023,7/9/2023,7/12/2023,8/2/2023,USER43694,USD,371.33,,,,,NaT,3.0,1
ORD1079052,PROD107,27in 4K Gaming Monitor,Europe,Italy,Mobile App,eBay,Email,4/17/2019,4/5/2019,4/21/2019,4/26/2019,,USER27343,USD,357.16,,2019.0,4.0,2.0,2019-04,5.0,0
ORD1079053,PROD103,Dell Gaming Laptop,North America,Canada,Mobile App,Shopify,Social,12/14/2020,,12/16/2020,12/18/2020,,USER08123,USD,3043.11,,2020.0,12.0,4.0,2020-12,2.0,0
ORD1079054,PROD106,External Storage 1TB,North America,Canada,In-Store,eBay,Email,8/15/2024,8/1/2024,8/18/2024,8/20/2024,,USER18919,USD,120.66,,2024.0,8.0,3.0,2024-08,2.0,0
ORD1079055,PROD105,Dell Gaming Mouse,Europe,Germany,In-Store,Shopify,Social,8/10/2024,7/14/2024,8/15/2024,8/21/2024,,USER00063,USD,79.41,,2024.0,8.0,3.0,2024-08,6.0,0
ORD1079056,PROD106,External Storage 1TB,Middle East,UAE,Partner,eBay,Social,1/3/2025,12/12/2024,1/9/2025,1/13/2025,,USER28944,USD,118.89,,2025.0,1.0,1.0,2025-01,4.0,0
ORD1079057,PROD102,Microsoft Xbox Series X,North America,United States,In-Store,Shopify,Unknown,10/15/2023,9/16/2023,,,,USER09486,USD,623.33,,2023.0,10.0,4.0,2023-10,,0
ORD1079058,PROD107,27in 4K Gaming Monitor,Europe,United Kingdom,Partner,Amazon,Email,1/10/2021,1/10/2021,1/13/2021,1/17/2021,,USER03334,USD,692.98,,2021.0,1.0,1.0,2021-01,4.0,0
ORD1079060,PROD107,27in 4K Gaming Monitor,Middle East,Israel,In-Store,Shopify,Social,1/3/2022,12/22/2021,1/8/2022,,,USER20987,USD,587.66,,2022.0,1.0,1.0,2022-01,,0
ORD1079061,PROD102,Microsoft Xbox Series X,Middle East,UAE,Online,Walmart,Email,4/11/2019,3/23/2019,4/12/2019,4/14/2019,,USER42495,USD,491.88,,2019.0,4.0,2.0,2019-04,2.0,0
ORD1079062,PROD102,Microsoft Xbox Series X,Middle East,Israel,Online,Shopify,Social,2/13/2025,1/22/2025,,2/23/2025,,USER37460,USD,646.81,,2025.0,2.0,1.0,2025-02,,0
ORD1079063,PROD107,27in 4K Gaming Monitor,North America,United States,In-Store,eBay,Email,9/26/2021,9/6/2021,9/28/2021,9/30/2021,,USER11780,USD,779.85,,2021.0,9.0,3.0,2021-09,2.0,0
ORD1079064,PROD107,27in 4K Gaming Monitor,Latin America,Brazil,Mobile App,Direct,Email,2/18/2023,1/28/2023,2/23/2023,2/28/2023,,USER09878,USD,458.85,,2023.0,2.0,1.0,2023-02,5.0,0
ORD1079065,PROD105,Dell Gaming Mouse,Europe,Spain,Mobile App,Walmart,Email,1/9/2023,12/20/2022,1/10/2023,1/12/2023,,USER31699,USD,58.37,,2023.0,1.0,1.0,2023-01,2.0,0
ORD1079066,PROD101,Nintendo Switch,Asia Pacific,South Korea,Online,Direct,Unknown,8/22/2022,8/5/2022,8/23/2022,8/28/2022,,USER11177,USD,514.98,,2022.0,8.0,3.0,2022-08,5.0,0
ORD1079067,PROD106,External Storage 1TB,Middle East,Saudi Arabia,Partner,eBay,Email,5/20/2024,5/2/2024,5/25/2024,5/28/2024,,USER22047,USD,91.44,,2024.0,5.0,2.0,2024-05,3.0,0
ORD1079068,PROD102,Microsoft Xbox Series X,North America,Mexico,Online,Walmart,Email,12/16/2022,12/6/2022,12/18/2022,12/23/2022,,USER14764,USD,1184.51,,2022.0,12.0,4.0,2022-12,5.0,0
ORD1079069,PROD104,Logitech Gaming Headset,Middle East,UAE,Partner,Shopify,Email,11/18/2023,11/9/2023,11/19/2023,,,USER45768,USD,147.14,,2023.0,11.0,4.0,2023-11,,0
ORD1079070,PROD107,27in 4K Gaming Monitor,Middle East,UAE,Partner,Shopify,Social,11/20/2022,11/3/2022,11/24/2022,11/30/2022,,USER43229,USD,920.13,,2022.0,11.0,4.0,2022-11,6.0,0
ORD1079071,PROD104,Logitech Gaming Headset,Asia Pacific,South Korea,Online,Shopify,Email,6/2/2023,5/15/2023,6/4/2023,6/8/2023,,USER12722,USD,72.33,,2023.0,6.0,2.0,2023-06,4.0,0
ORD1079072,PROD106,External Storage 1TB,Latin America,Argentina,Partner,Amazon,Email,11/6/2023,10/16/2023,11/11/2023,,,USER34783,USD,171.36,,2023.0,11.0,4.0,2023-11,,0
ORD1079073,PROD100,PlayStation 5,Latin America,Brazil,Mobile App,Shopify,Unknown,7/21/2024,7/11/2024,7/27/2024,8/2/2024,,USER04978,USD,522.28,,2024.0,7.0,3.0,2024-07,6.0,0
ORD1079074,PROD104,Logitech Gaming Headset,Europe,Italy,In-Store,Direct,Social,10/25/2023,10/7/2023,10/26/2023,10/31/2023,,USER20112,USD,84.1,,2023.0,10.0,4.0,2023-10,5.0,0
ORD1079075,PROD103,Dell Gaming Laptop,Europe,Italy,Online,eBay,Email,7/31/2020,7/5/2020,8/3/2020,8/9/2020,,USER15854,USD,1481.33,,2020.0,7.0,3.0,2020-07,6.0,0
ORD1079076,PROD106,External Storage 1TB,Middle East,Israel,Mobile App,Direct,Social,1/30/2019,,2/4/2019,2/7/2019,,USER32251,USD,84.91,,2019.0,1.0,1.0,2019-01,3.0,0
ORD1079077,PROD107,27in 4K Gaming Monitor,Middle East,Israel,Online,Direct,Email,6/21/2021,5/26/2021,6/23/2021,6/27/2021,,USER35753,USD,527.71,NEGATIVE_PRICE_REVIEW,2021.0,6.0,2.0,2021-06,4.0,0
ORD1079078,PROD102,Microsoft Xbox Series X,Latin America,Brazil,In-Store,Shopify,Email,10/13/2023,10/3/2023,10/15/2023,10/17/2023,10/23/2023,USER47186,USD,594.85,,2023.0,10.0,4.0,2023-10,2.0,1
ORD1079079,PROD100,PlayStation 5,Asia Pacific,Singapore,Partner,Direct,Unknown,5/19/2022,4/26/2022,5/21/2022,5/23/2022,,USER42096,USD,639.29,,2022.0,5.0,2.0,2022-05,2.0,0
ORD1079080,PROD105,Dell Gaming Mouse,Europe,France,Mobile App,Walmart,Social,11/8/2023,10/18/2023,11/12/2023,11/15/2023,,USER41983,USD,95.18,,2023.0,11.0,4.0,2023-11,3.0,0
ORD1079081,PROD104,Logitech Gaming Headset,Middle East,Saudi Arabia,Partner,Shopify,Email,6/27/2024,6/16/2024,7/4/2024,7/10/2024,,USER45882,USD,84.5,,2024.0,6.0,2.0,2024-06,6.0,0
ORD1079082,PROD105,Dell Gaming Mouse,Asia Pacific,Australia,Mobile App,Shopify,Social,3/28/2021,3/11/2021,4/3/2021,4/8/2021,,USER32139,USD,86.26,,2021.0,3.0,1.0,2021-03,5.0,0
ORD1079083,PROD101,Nintendo Switch,Latin America,Argentina,Partner,eBay,Unknown,12/11/2024,11/29/2024,12/17/2024,12/22/2024,,USER24079,USD,606.64,,2024.0,12.0,4.0,2024-12,5.0,0
ORD1079084,PROD107,27in 4K Gaming Monitor,North America,Mexico,In-Store,Shopify,Email,10/19/2020,10/1/2020,10/24/2020,10/29/2020,11/21/2020,USER06067,USD,599.1,,2020.0,10.0,4.0,2020-10,5.0,1
ORD1079085,PROD107,27in 4K Gaming Monitor,North America,Mexico,Partner,Walmart,Email,9/29/2021,9/11/2021,10/1/2021,10/5/2021,,USER32279,USD,891.75,,2021.0,9.0,3.0,2021-09,4.0,0
ORD1079086,PROD103,Dell Gaming Laptop,North America,Mexico,In-Store,Amazon,Social,12/20/2020,11/24/2020,12/16/2020,12/28/2020,,USER34491,USD,3184.24,,2020.0,12.0,4.0,2020-12,12.0,0
ORD1079087,PROD107,27in 4K Gaming Monitor,Europe,Italy,Online,Direct,Social,1/8/2024,12/17/2023,1/15/2024,1/20/2024,,USER46567,USD,519.82,,2024.0,1.0,1.0,2024-01,5.0,0
ORD1079088,PROD100,PlayStation 5,Middle East,Saudi Arabia,In-Store,Direct,Unknown,5/8/2022,5/3/2022,5/10/2022,5/14/2022,,USER14277,USD,694.92,,2022.0,5.0,2.0,2022-05,4.0,0
ORD1079089,PROD102,Microsoft Xbox Series X,Middle East,Saudi Arabia,In-Store,Walmart,Social,4/6/2020,3/25/2020,4/10/2020,4/14/2020,,USER43632,USD,659.63,EXTREME_PRICE_OUTLIER,2020.0,4.0,2.0,2020-04,4.0,0
ORD1079090,PROD104,Logitech Gaming Headset,Latin America,Brazil,Partner,Walmart,Email,4/21/2022,3/30/2022,4/22/2022,4/26/2022,,USER41957,USD,118.67,,2022.0,4.0,2.0,2022-04,4.0,0
ORD1079091,PROD101,Nintendo Switch,Europe,Germany,Online,Direct,Email,3/9/2020,2/9/2020,3/15/2020,3/21/2020,,USER44163,USD,397.76,,2020.0,3.0,1.0,2020-03,6.0,0
ORD1079092,PROD107,27in 4K Gaming Monitor,Asia Pacific,Japan,Partner,eBay,Social,11/25/2022,11/17/2022,12/1/2022,12/7/2022,,USER22074,USD,914.41,,2022.0,11.0,4.0,2022-11,6.0,0
ORD1079093,PROD102,Microsoft Xbox Series X,North America,United States,In-Store,eBay,Social,3/21/2020,3/22/2020,3/26/2020,3/30/2020,,USER45513,USD,698.3,,2020.0,3.0,1.0,2020-03,4.0,0
ORD1079094,PROD104,Logitech Gaming Headset,Middle East,Israel,Online,Direct,Email,5/12/2019,5/4/2019,5/13/2019,5/15/2019,,USER34938,USD,79.54,,2019.0,5.0,2.0,2019-05,2.0,0
ORD1079095,PROD104,Logitech Gaming Headset,North America,United States,Online,Walmart,Social,6/1/2019,5/8/2019,6/8/2019,6/14/2019,,USER15963,USD,65.31,,2019.0,6.0,2.0,2019-06,6.0,0
ORD1079096,PROD100,PlayStation 5,Latin America,Brazil,Partner,Shopify,Email,4/17/2021,4/6/2021,4/18/2021,4/23/2021,,USER16163,USD,692.14,,2021.0,4.0,2.0,2021-04,5.0,0
ORD1079097,PROD106,External Storage 1TB,Asia Pacific,Singapore,Online,Walmart,Social,5/4/2024,4/16/2024,5/6/2024,5/10/2024,,USER07591,USD,110.55,,2024.0,5.0,2.0,2024-05,4.0,0
ORD1079098,PROD104,Logitech Gaming Headset,Latin America,Brazil,Partner,Direct,Unknown,4/22/2020,4/19/2020,4/26/2020,4/28/2020,,USER00649,USD,119.39,,2020.0,4.0,2.0,2020-04,2.0,0
ORD1079099,PROD107,27in 4K Gaming Monitor,North America,Mexico,In-Store,Amazon,Social,5/25/2022,4/30/2022,6/1/2022,,,USER49236,USD,548.95,,2022.0,5.0,2.0,2022-05,,0
ORD1079100,PROD107,27in 4K Gaming Monitor,Europe,Italy,Partner,eBay,Unknown,3/7/2019,2/9/2019,3/11/2019,3/14/2019,,USER21187,USD,373.56,,2019.0,3.0,1.0,2019-03,3.0,0
ORD1079101,PROD101,Nintendo Switch,Asia Pacific,Australia,Mobile App,Walmart,Social,1/14/2022,12/27/2021,1/17/2022,1/23/2022,,USER29058,USD,355.02,,2022.0,1.0,1.0,2022-01,6.0,0
ORD1079102,PROD100,PlayStation 5,North America,United States,Partner,Amazon,Social,7/1/2021,6/2/2021,7/5/2021,7/9/2021,,USER48128,USD,695.88,,2021.0,7.0,3.0,2021-07,4.0,0
ORD1079103,PROD102,Microsoft Xbox Series X,Asia Pacific,Australia,In-Store,Direct,Email,7/18/2023,6/19/2023,,7/31/2023,,USER20477,USD,481.45,,2023.0,7.0,3.0,2023-07,,0
ORD1079104,PROD103,Dell Gaming Laptop,North America,Mexico,Partner,Direct,Social,7/3/2020,6/24/2020,7/6/2020,7/9/2020,,USER39588,USD,1553.23,,2020.0,7.0,3.0,2020-07,3.0,0
