Order_id,ProductID_clean,User_id,MarketingChannel,Purchase Platform,Product_Name,Region,AccountCreationMethod,CountryCode,Currency_extracted,Price_USD,Purchase Ts,Created On,Ship Ts,Delivery Ts,Refund Ts,Time_To_ship
ORD00072200,PROD7718,USER0000002,Paid Search,Mobile Web,Home - Storage Basket,South America,Email,MX,MXN,98.81404453,12/23/2021,11/11/2021,12/28/2021,1/5/2022,,5
ORD00000145,PROD4946,USER0000009,Email Marketing,Mobile Web,Sports - Water Bottle,South America,Email,MX,MXN,80.80309365,1/2/2019,1/1/2019,1/5/2019,1/13/2019,,3
ORD00093835,PROD6904,USER0000002,Organic Search,Desktop,Home - Coffee Maker,Europe,Email,ES,EUR,119.6090047,6/11/2025,5/21/2025,,,,
ORD00055094,PROD1725,USER0000033,Referral,Desktop,Books - Biography,Africa,Unknown,ZA,ZAR,21.03247996,11/12/2020,11/12/2020,11/15/2020,11/21/2020,,3
ORD00039998,PROD5206,USER0000012,Paid Search,Mobile App,Food - Snack Mix,Asia Pacific,Email,AU,AUD,63.10046696,3/11/2020,8/15/2019,3/19/2020,3/24/2020,3/25/2020,8
ORD00029641,PROD3944,USER0000002,Organic Search,Mobile Web,Beauty - Perfume,Europe,Apple ID,GB,GBP,38.87510353,10/26/2019,10/12/2019,11/1/2019,11/4/2019,,6
ORD00030321,PROD1151,USER0000335,Other,Mobile Web,Toys - Action Figure,North America,Google OAuth,CA,CAD,34.68195416,11/4/2019,8/14/2019,10/11/2019,11/15/2019,,6
ORD00034734,PROD9109,USER0000005,Direct,Desktop,Fashion - Hat,North America,Google OAuth,US,USD,61.12,12/28/2019,12/6/2019,12/29/2019,1/2/2020,2/1/2020,1
ORD00042207,PROD6471,USER0000006,Instagram,Desktop,Books - Mystery Novel,North America,Apple ID,US,USD,15.94,4/11/2020,2/11/2020,4/12/2020,4/16/2020,,1
ORD00027036,PROD8708,USER0000002,Instagram,Mobile Web,Food - Coffee Beans,North America,Google OAuth,US,USD,52.04,9/26/2019,1/1/2019,,,,
ORD00019915,PROD4104,USER0000002,Facebook,Mobile Web,Fashion - Backpack,Asia Pacific,Google OAuth,AU,AUD,57.73699812,7/9/2019,5/12/2019,7/10/2019,7/17/2019,,1
ORD00094160,PROD5232,USER0000002,Direct,Mobile App,Books - Mystery Novel,Europe,Google OAuth,GB,GBP,18.84771326,7/29/2025,6/4/2025,,,,
ORD00071571,PROD8774,USER0000003,Organic Search,Desktop,Electronics - Screen Protector,North America,Email,US,USD,107.88,4/12/2021,10/18/2021,12/7/2021,12/10/2021,,3
ORD00029709,PROD5977,USER0000002,Direct,Desktop,Food - Coffee Beans,North America,Facebook OAuth,US,USD,38.05,10/27/2019,10/10/2019,,,11/2/2019,
ORD00070920,PROD8709,USER0000018,Affiliate,Desktop,Electronics - Portable Charger,Europe,Apple ID,GB,GBP,114.9846104,11/15/2021,8/11/2021,11/18/2021,11/21/2021,,3
ORD00045411,PROD3262,USER0000002,Organic Search,Mobile Web,Electronics - Mouse,North America,Google OAuth,US,USD,250,5/30/2020,5/18/2020,6/2/2020,6/5/2020,,3
ORD00099083,PROD8616,USER0000003,Organic Search,Desktop,Beauty - Nail Polish,Middle East,Google OAuth,IL,ILS,89.08638303,12/31/2025,11/26/2025,1/2/2026,1/12/2026,,2
ORD00089719,PROD5413,USER0001032,Organic Search,Mobile App,Sports - Dumbbells,Middle East,Email,SA,SAR,179.9903937,4/7/2024,3/6/2024,4/8/2024,4/16/2024,4/21/2024,1
ORD00075312,PROD9518,USER0000004,Email Marketing,Desktop,Beauty - Serum,Europe,Google OAuth,DE,EUR,46.89573457,4/4/2022,3/29/2022,4/9/2022,4/13/2022,,5
ORD00010360,PROD1080,USER0000004,Email Marketing,Mobile App,Fashion - Belt,South America,Email,AR,ARS,13.0597307,4/3/2019,1/1/2019,4/4/2019,4/12/2019,,1
ORD00090579,PROD9993,USER0000002,Organic Search,Desktop,Toys - LEGO Set,South America,Google OAuth,BR,BRL,94.77674872,6/19/2024,5/4/2024,6/22/2024,7/1/2024,,3
ORD00080629,PROD3894,USER0000002,Paid Search,Desktop,Electronics - Phone Case,Asia Pacific,Facebook OAuth,IN,INR,68.63725643,10/26/2022,7/16/2022,11/9/2022,11/14/2022,,14
ORD00078883,PROD5604,USER0000009,Social Media - TikTok,Desktop,Electronics - Smart Watch,Asia Pacific,Google OAuth,AU,AUD,196.018136,8/14/2022,1/4/2022,8/16/2022,8/24/2022,,2
ORD00095167,PROD3299,USER0000002,Paid Search,Desktop,Home - Lamp,North America,Email,US,USD,115.2,12/31/2025,10/28/2025,1/1/2026,1/4/2026,,1
ORD00045848,PROD7363,USER0000029,Paid Search,Mobile App,Home - Picture Frame,South America,Facebook OAuth,BR,BRL,85.50585948,6/6/2020,6/5/2020,6/7/2020,6/13/2020,,1
ORD00056991,PROD5976,USER0000002,Organic Search,Mobile Web,Fashion - Hoodie,Europe,Phone,IT,EUR,100.2014218,12/18/2020,8/12/2020,12/19/2020,12/23/2020,,1
ORD00081117,PROD3103,USER0000049,Paid Search,Mobile Web,Beauty - Perfume,North America,Apple ID,US,USD,49.43,11/17/2022,11/15/2022,,,11/26/2022,
ORD00023417,PROD1445,USER0000002,Organic Search,Desktop,Fashion - Scarf,Europe,Email,DE,EUR,81.81279617,8/15/2019,5/29/2019,8/18/2019,8/25/2019,9/8/2019,3
ORD00020477,PROD1772,USER0000015,Email Marketing,Desktop,Books - Self-Help Book,South America,Google OAuth,BR,BRL,19.21957583,7/14/2019,6/30/2019,7/16/2019,7/23/2019,,2
ORD00017684,PROD3900,USER0000003,Paid Search,Desktop,Fashion - Socks,Asia Pacific,Facebook OAuth,IN,INR,103.3821283,6/15/2019,5/25/2019,6/18/2019,6/23/2019,,3
ORD00044168,PROD6336,USER0000011,Instagram,Mobile Web,Home - Picture Frame,North America,Google OAuth,US,USD,42.86,5/11/2020,2/1/2020,5/18/2020,5/21/2020,,7
ORD00088672,PROD9355,USER0000002,Organic Search,Mobile Web,Home - Picture Frame,North America,Apple ID,CA,CAD,80.95388285,1/17/2024,10/24/2023,1/18/2024,1/20/2024,,1
ORD00025065,PROD6221,USER0000002,Organic Search,Desktop,Fashion - Dress,North America,Unknown,CA,CAD,62.39966049,9/3/2019,9/3/2019,9/7/2019,9/10/2019,,4
ORD00085309,PROD5509,USER0000002,Paid Search,Mobile Web,Electronics - Keyboard,North America,Unknown,US,USD,172.64,6/15/2023,6/15/2023,6/21/2023,6/26/2023,,6
ORD00001518,PROD5720,USER0000002,Organic Search,Mobile App,Home - Candle,North America,Facebook OAuth,US,USD,57.11,1/14/2019,1/1/2019,1/16/2019,1/20/2019,,2
ORD00004326,PROD7877,USER0000003,Email Marketing,Mobile Web,Home - Towel Set,Europe,Email,GB,GBP,87.90627701,2/7/2019,1/31/2019,2/11/2019,2/17/2019,,4
ORD00037939,PROD9226,USER0000012,Organic Search,Desktop,Fashion - Sunglasses,North America,Google OAuth,CA,CAD,69.01936132,2/10/2020,2/8/2020,2/17/2020,2/19/2020,,7
ORD00043717,PROD4068,USER0000005,Affiliate,Mobile Web,Beauty - Face Moisturizer,North America,Apple ID,US,USD,65.15,5/4/2020,4/4/2020,5/9/2020,5/13/2020,,5
ORD00001193,PROD6793,USER0000003,Instagram,Mobile App,Electronics - Mouse,Asia Pacific,Unknown,AU,AUD,149.5252925,1/11/2019,1/11/2019,1/12/2019,1/17/2019,,1
ORD00009353,PROD7574,USER0000002,Facebook,Mobile Web,Electronics - Smart Watch,North America,Email,CA,CAD,114.3016337,3/25/2019,1/1/2019,3/30/2019,4/5/2019,,5
ORD00005054,PROD6231,USER0000003,Direct,Mobile Web,Home - Lamp,North America,Email,US,USD,83.32,2/14/2019,1/23/2019,2/19/2019,2/21/2019,,5
ORD00073952,PROD7419,USER0000017,Facebook,Desktop,  Fashion - T-Shirt  ,South America,Google OAuth,BR,BRL,102.8337297,2/16/2022,11/18/2021,2/19/2022,2/27/2022,,3
ORD00019812,PROD2050,USER0000002,Paid Search,Mobile Web,Books - Cookbook,Africa,Email,ZA,ZAR,32.80762065,7/7/2019,6/26/2019,8/7/2019,7/15/2019,,1
ORD00070693,PROD1983,USER0000012,Organic Search,Desktop,Fashion - Backpack,Asia Pacific,Unknown,NZ,NZD,73.05715261,11/8/2021,11/8/2021,11/10/2021,11/16/2021,,2
ORD00006425,PROD1406,USER0000016,Organic Search,Desktop,Home - Rug,Asia Pacific,Email,AU,AUD,80.52288424,2/26/2019,1/20/2019,,,,
ORD00006418,PROD6549,USER0000004,Organic Search,Desktop,Fashion - Belt,North America,Email,US,USD,82.1,2/26/2019,2/19/2019,3/3/2019,3/5/2019,,5
ORD00045997,PROD9599,USER0000009,Organic Search,Mobile Web,Home - Rug,North America,Email,US,USD,88.05,6/8/2020,6/4/2020,,,,
ORD00089862,PROD6466,USER0000002,Organic Search,Desktop,Fashion - Hat,Asia Pacific,Apple ID,AU,AUD,129.2333839,4/18/2024,4/15/2024,4/21/2024,4/29/2024,,3
ORD00096555,PROD1315,USER0000006,Other,Desktop,  Electronics - Bluetooth Speaker  ,North America,Google OAuth,US,USD,225.6,12/31/2025,12/29/2025,1/2/2026,1/5/2026,,2
ORD00088063,PROD6864,USER0000006,Direct,Desktop,Electronics - Portable Charger,North America,Unknown,US,USD,120,12/5/2023,12/5/2023,12/6/2023,12/8/2023,,1
ORD00061093,PROD9218,USER0000002,Direct,Desktop,Electronics - HDMI Cable,North America,Email,US,USD,183.16,3/15/2021,2/1/2021,3/16/2021,3/19/2021,,1
ORD00014913,PROD6890,USER0000002,Email Marketing,Desktop,Books - Sci-Fi Novel,North America,Email,US,USD,16.34,5/18/2019,3/13/2019,5/19/2019,5/23/2019,,1
ORD00042967,PROD4336,USER0000009,Paid Search,Desktop,Fashion - Jacket,Asia Pacific,Facebook OAuth,JP,JPY,46.38092492,4/22/2020,4/22/2020,,,,
ORD00098990,PROD4598,USER0000002,Facebook,Mobile App,Fashion - Sunglasses,Europe,Email,GB,GBP,71.82470296,12/31/2025,11/28/2025,1/3/2026,1/9/2026,1/12/2026,3
ORD00023833,PROD8699,USER0000002,Paid Search,Desktop,Electronics - HDMI Cable,Asia Pacific,Google OAuth,JP,JPY,154.8137595,8/20/2019,7/13/2019,8/25/2019,8/30/2019,,5
ORD00077387,PROD3175,USER0000002,Affiliate,Mobile Web,  Toys - Action Figure  ,North America,Apple ID,US,USD,,6/18/2022,4/28/2022,6/19/2022,6/24/2022,,1
ORD00027499,PROD9222,USER0000018,Organic Search,Desktop,Beauty - Nail Polish,Asia Pacific,Facebook OAuth,IN,INR,39.49261418,10/1/2019,8/30/2019,7/10/2019,10/13/2019,,6
ORD00064286,PROD9794,USER0000002,Organic Search,Mobile Web,Food - Hot Sauce,North America,Apple ID,US,USD,60,5/27/2021,2/7/2021,5/30/2021,6/3/2021,,3
ORD00036803,PROD6832,USER0000019,Organic Search,Mobile Web,Electronics - Laptop Stand,Europe,Google OAuth,GB,GBP,267.8002423,1/25/2020,1/21/2020,1/28/2020,2/3/2020,,3
ORD00014851,PROD4965,USER0000012,Direct,Mobile Web,Electronics - Bluetooth Speaker,Europe,Email,DE,EUR,251.0308056,5/18/2019,5/7/2019,5/20/2019,5/26/2019,,2
ORD00002942,PROD0000,USER0000049,Instagram,Mobile App,Electronics - Portable Charger,North America,Facebook OAuth,US,USD,128.79,1/26/2019,1/1/2019,1/28/2019,1/31/2019,,2
ORD00049815,PROD8694,USER0000078,Paid Search,Mobile Web,Home - Rug,North America,Email,US,USD,123.75,8/11/2020,5/1/2020,8/14/2020,8/18/2020,,3
ORD00000306,PROD5333,USER0000011,Instagram,Mobile Web,Toys - Board Game,North America,Apple ID,US,USD,57.05,1/3/2019,1/1/2019,1/4/2019,1/10/2019,,1
ORD00077233,PROD4232,USER0000002,Display Ads,Mobile Web,Sports - Water Bottle,Asia Pacific,Email,SG,SGD,90.72839717,6/13/2022,6/2/2022,6/15/2022,6/21/2022,,2
ORD00071000,PROD6459,USER0004665,Instagram,Mobile App,Electronics - HDMI Cable,Asia Pacific,Email,AU,AUD,205.9444502,11/17/2021,8/15/2021,,,,
ORD00005930,PROD6298,USER0000077,Paid Search,Desktop,Fashion - Belt,Europe,Email,FR,EUR,57.7369668,2/22/2019,1/9/2019,2/24/2019,3/2/2019,,2
ORD00008853,PROD5220,USER0000002,Email Marketing,Desktop,Toys - Board Game,North America,Apple ID,US,USD,81.64,3/20/2019,3/17/2019,3/22/2019,3/28/2019,,2
ORD00089797,Unknown,USER0000002,Direct,Mobile Web,Electronics - Bluetooth Speaker,South America,Apple ID,BR,BRL,142.8907875,4/12/2024,11/11/2023,4/22/2024,4/27/2024,,10
ORD00073981,PROD3427,USER0000004,Organic Search,Desktop,Books - Cookbook,Europe,Google OAuth,DE,EUR,27.78436018,2/17/2022,12/19/2021,,,,
ORD00028060,PROD7139,USER0000037,Facebook,Mobile App,  Fashion - Dress  ,Europe,Facebook OAuth,GB,GBP,38.29204477,10/8/2019,9/16/2019,10/9/2019,10/16/2019,,1
ORD00047526,PROD9414,USER0000002,Referral,Desktop,Beauty - Nail Polish,Middle East,Email,SA,SAR,28.20382806,7/3/2020,5/2/2020,7/5/2020,7/15/2020,,2
ORD00080010,PROD3840,USER0000003,Paid Search,Mobile Web,Food - Tea Set,North America,Unknown,CA,CAD,12.52831529,9/29/2022,9/29/2022,10/1/2022,10/4/2022,,2
ORD00039090,PROD4427,USER0000051,Organic Search,Desktop,Fashion - Scarf,North America,Email,US,USD,76.17,2/27/2020,2/26/2020,,,,
ORD00067306,PROD9070,USER0000002,Organic Search,Desktop,Toys - Doll,Middle East,Facebook OAuth,SA,SAR,32.26494464,8/7/2021,6/20/2021,8/11/2021,8/18/2021,8/20/2021,4
ORD00002658,PROD7809,USER0000006,Direct,Desktop,Electronics - Bluetooth Speaker,Europe,Google OAuth,ES,EUR,177.9739336,1/24/2019,1/10/2019,1/28/2019,2/1/2019,,4
ORD00072107,PROD1590,USER0000043,Direct,Desktop,Home - Towel Set,Middle East,Email,AE,AED,44.44172011,12/20/2021,11/13/2021,12/22/2021,12/28/2021,,2
ORD00068031,PROD3065,USER0000002,Paid Search,Mobile Web,Sports - Resistance Bands,North America,Unknown,CA,CAD,124.7480055,8/27/2021,8/27/2021,,,,
ORD00007728,PROD4152,USER0000007,Facebook,Mobile Web,Food - Protein Bar Box,Europe,Email,GB,GBP,28.13597482,3/10/2019,2/3/2019,3/14/2019,3/19/2019,,4
ORD00045224,PROD3262,USER0000002,Organic Search,Desktop,Electronics - Bluetooth Speaker,Asia Pacific,Email,SG,SGD,245.4901206,5/28/2020,4/20/2020,6/3/2020,6/11/2020,,6
ORD00021754,PROD9170,USER0001676,Direct,Mobile Web,Home - Coffee Maker,Asia Pacific,Google OAuth,SG,SGD,139.75515,7/28/2019,7/1/2019,7/30/2019,8/4/2019,,2
ORD00084141,PROD2154,USER0000024,Direct,Desktop,Electronics - Wireless Earbuds,Europe,Email,IT,EUR,226.4218008,4/12/2023,4/11/2023,4/21/2023,4/25/2023,,9
ORD00091979,PROD6208,USER0000092,Display Ads,Desktop,Sports - Water Bottle,Europe,Google OAuth,GB,GBP,147.1748775,11/5/2024,10/10/2024,11/6/2024,11/13/2024,,1
ORD00006395,PROD0000,USER0000004,Email Marketing,Desktop,Electronics - USB Cable,Europe,Google OAuth,NL,EUR,93.95734593,2/26/2019,1/1/2019,2/28/2019,3/5/2019,,2
ORD00062419,PROD9772,USER0000002,Organic Search,Mobile Web,Home - Storage Basket,Europe,Google OAuth,IT,EUR,115.6161137,4/13/2021,4/5/2021,4/16/2021,4/21/2021,4/22/2021,3
ORD00082886,PROD1939,USER0000002,Display Ads,Desktop,Beauty - Perfume,North America,Unknown,US,USD,44.55,2/6/2023,2/6/2023,2/8/2023,2/14/2023,,2
ORD00006052,PROD6035,USER0000003,Direct,Mobile Web,Fashion - Socks,North America,Email,US,USD,51.6,2/23/2019,1/1/2019,2/27/2019,3/4/2019,,4
ORD00073977,PROD3775,USER0000002,Facebook,Desktop,Electronics - USB Cable,Asia Pacific,Facebook OAuth,AU,AUD,191.2285654,2/17/2022,12/17/2021,2/20/2022,3/1/2022,,3
ORD00085904,PROD9205,USER0000003,Organic Search,Desktop,Books - Mystery Novel,Middle East,Apple ID,AE,AED,30.93409515,7/22/2023,7/17/2023,7/24/2023,8/1/2023,,2
ORD00030924,PROD5287,USER0000006,Organic Search,Mobile Web,Electronics - Wireless Earbuds,North America,Email,US,USD,250,11/12/2019,8/9/2019,11/16/2019,11/20/2019,,4
ORD00044317,PROD6456,USER0000004,Organic Search,Mobile App,Home - Candle,North America,Google OAuth,US,USD,130.82,5/13/2020,4/23/2020,5/15/2020,5/17/2020,,2
ORD00040484,PROD3420,USER0000002,Organic Search,Mobile Web,Beauty - Serum,Europe,Unknown,GB,GBP,40.81411288,3/18/2020,3/18/2020,3/28/2020,4/1/2020,,10
ORD00028764,PROD4579,USER0000004,Organic Search,Desktop,Fashion - Scarf,Middle East,Email,AE,AED,68.10457359,10/16/2019,8/20/2019,,,,
ORD00064612,PROD3463,USER0000087,Paid Search,Desktop,Beauty - Face Moisturizer,North America,Google OAuth,US,USD,80,6/3/2021,4/8/2021,6/4/2021,6/9/2021,,1
ORD00032991,PROD8892,USER0000002,Direct,Mobile Web,Electronics - Keyboard,North America,Unknown,US,USD,58.97,12/7/2019,12/7/2019,12/9/2019,12/12/2019,,2
ORD00097675,PROD7387,USER0000002,Organic Search,Desktop,Beauty - Face Moisturizer,Asia Pacific,Google OAuth,SG,SGD,27.96211665,12/31/2025,10/24/2025,1/3/2026,9/1/2026,,3
ORD00005538,PROD9579,USER0000002,Direct,Mobile Web,Food - Tea Set,Europe,Email,NL,EUR,34.15876776,2/18/2019,2/5/2019,2/24/2019,3/1/2019,3/6/2019,6
ORD00023663,PROD6160,USER0000002,Paid Search,Mobile Web,Home - Towel Set,North America,Facebook OAuth,US,USD,127.75,8/18/2019,5/29/2019,,,,
ORD00037487,PROD3685,USER0000012,Affiliate,Desktop,Fashion - Scarf,South America,Facebook OAuth,AR,ARS,16.0720113,2/4/2020,2/4/2020,2/7/2020,2/14/2020,,3
ORD00076272,PROD2448,USER0000002,Email Marketing,Mobile Web,Sports - Protein Powder,Europe,Facebook OAuth,GB,GBP,94.68602998,5/7/2022,4/3/2022,5/9/2022,5/16/2022,,2
ORD00091668,PROD1886,USER0000098,Direct,Desktop,Electronics - Smart Watch,Europe,Facebook OAuth,ES,EUR,109.9170616,10/1/2024,7/30/2024,10/3/2024,10/8/2024,,2
ORD00026688,PROD6793,USER0000002,Organic Search,Desktop,Books - Sci-Fi Novel,North America,Email,CA,CAD,24.16960534,9/21/2019,9/16/2019,9/27/2019,9/30/2019,,6
ORD00089961,PROD2472,USER0000002,Direct,Desktop,Home - Candle,Europe,Google OAuth,IT,EUR,115.4265402,4/27/2024,3/19/2024,4/28/2024,5/5/2024,,1
ORD00012115,PROD7108,USER0000004,Direct,Mobile Web,Fashion - Hat,Africa,Unknown,ZA,ZAR,121.9637742,4/20/2019,4/20/2019,4/21/2019,4/27/2019,,1
ORD00039754,PROD5042,USER0000002,Organic Search,Desktop,Beauty - Eye Shadow Palette,North America,Google OAuth,US,USD,80,3/7/2020,2/5/2020,3/16/2020,3/20/2020,,9
ORD00004013,PROD4495,USER0000002,Paid Search,Mobile Web,Beauty - Body Lotion,Europe,Facebook OAuth,ES,EUR,19.19431279,2/5/2019,1/1/2019,2/7/2019,2/12/2019,,2
ORD00066861,PROD6152,USER0000002,Direct,Mobile Web,Electronics - Keyboard,North America,Google OAuth,US,USD,79.65,7/27/2021,6/8/2021,,,,
ORD00024211,PROD6997,USER0000002,Facebook,Desktop,Sports - Protein Powder,North America,Email,US,USD,77.56,8/24/2019,7/10/2019,8/28/2019,8/31/2019,,4
ORD00050736,PROD1718,USER0000002,Organic Search,Mobile Web,Beauty - Perfume,North America,Email,US,USD,19.9,8/26/2020,6/10/2020,9/1/2020,9/4/2020,,6
ORD00014120,PROD8941,USER0000007,Direct,Mobile Web,Beauty - Nail Polish,Europe,Facebook OAuth,FR,EUR,51.55213268,5/10/2019,1/30/2019,5/13/2019,5/17/2019,,3
ORD00001327,PROD2684,USER0000006,Direct,Desktop,Home - Towel Set,South America,Email,BR,BRL,65.18342694,1/12/2019,1/1/2019,1/14/2019,1/26/2019,,2
ORD00022537,PROD5810,USER0000002,Facebook,Desktop,Electronics - HDMI Cable,Europe,Email,FR,EUR,183.2938388,8/6/2019,4/20/2019,8/11/2019,8/17/2019,8/20/2019,5
ORD00009425,PROD2226,USER0000008,Organic Search,Desktop,Toys - Board Game,Middle East,Google OAuth,AE,AED,87.14596748,3/25/2019,3/3/2019,4/8/2019,4/20/2019,,14
ORD00010563,PROD6467,USER0000003,Organic Search,Mobile Web,Fashion - Jacket,North America,Facebook OAuth,US,USD,34.55,4/5/2019,2/13/2019,4/8/2019,4/10/2019,,3
ORD00034976,PROD5474,USER0000003,Paid Search,Mobile Web,Sports - Resistance Bands,North America,Email,US,USD,111.38,12/31/2019,9/23/2019,2/1/2020,7/1/2020,,2
ORD00004592,PROD3389,USER0000002,Facebook,Mobile Web,Fashion - Jeans,North America,Google OAuth,US,USD,94.25,2/10/2019,1/4/2019,2/16/2019,2/19/2019,,6
ORD00030864,PROD3331,USER0000002,Email Marketing,Desktop,Food - Snack Mix,North America,Apple ID,US,USD,26.16,11/11/2019,10/4/2019,,,,
ORD00064980,PROD7684,USER0000007,Facebook,Desktop,Electronics - HDMI Cable,Europe,Apple ID,IT,EUR,128.9928909,6/12/2021,6/3/2021,6/17/2021,6/23/2021,,5
ORD00065410,PROD6206,USER0000014,Facebook,Desktop,Fashion - Hat,Europe,Google OAuth,ES,EUR,130.8056871,6/22/2021,4/16/2021,6/23/2021,6/28/2021,,1
ORD00078220,PROD5448,USER0000006,Social Media - TikTok,Desktop,Beauty - Body Lotion,North America,Google OAuth,US,USD,40.65,7/19/2022,2/11/2022,7/25/2022,7/30/2022,,6
ORD00012809,PROD7232,USER0000278,Instagram,Desktop,Fashion - Sneakers,Asia Pacific,Facebook OAuth,NZ,NZD,118.5364397,4/27/2019,3/28/2019,5/2/2019,5/7/2019,,5
ORD00014826,PROD8041,USER0000010,Direct,Mobile Web,Home - Bed Sheets,Asia Pacific,Google OAuth,IN,INR,137.4445246,5/17/2019,4/1/2019,5/24/2019,5/31/2019,,7
ORD00088383,PROD3496,USER0000002,Direct,Desktop,Fashion - Sunglasses,Asia Pacific,Google OAuth,AU,AUD,57.40399543,12/28/2023,12/10/2023,12/30/2023,1/3/2024,,2
ORD00050290,PROD6717,USER0000002,Direct,Desktop,Sports - Running Shoes,South America,Facebook OAuth,MX,MXN,84.85069522,8/19/2020,7/15/2020,8/21/2020,8/26/2020,,2
ORD00057482,PROD9335,USER0000002,Organic Search,Desktop,Fashion - Hoodie,Asia Pacific,Facebook OAuth,AU,AUD,92.22048933,12/28/2020,12/18/2020,,,,
ORD00053509,PROD3468,USER0000002,Direct,Mobile Web,Electronics - Smart Watch,North America,Email,US,USD,149,10/14/2020,8/29/2020,10/16/2020,10/19/2020,,2
ORD00083845,PROD8217,USER0000003,Organic Search,Desktop,Books - Sci-Fi Novel,North America,Email,US,USD,18.64,3/27/2023,1/19/2023,3/28/2023,4/1/2023,,1
ORD00049078,PROD3785,USER0000002,Organic Search,Desktop,Fashion - Scarf,North America,Email,US,USD,120,7/29/2020,9/11/2019,7/30/2020,8/2/2020,,1
ORD00090668,PROD9238,USER0000002,Paid Search,Mobile Web,Electronics - USB Cable,Europe,Google OAuth,GB,GBP,149.6833861,6/28/2024,4/29/2024,6/30/2024,7/5/2024,,2
ORD00064057,PROD3229,USER0000045,Organic Search,Desktop,Fashion - Hoodie,Europe,Google OAuth,ES,EUR,51.67061609,5/21/2021,2/20/2021,5/22/2021,5/26/2021,,1
ORD00047939,PROD2038,USER0000002,Facebook,Mobile Web,Home - Curtains,Europe,Facebook OAuth,GB,GBP,100.0962728,7/10/2020,3/30/2020,7/11/2020,7/16/2020,,1
ORD00000643,PROD5232,USER0000003,Social Media - TikTok,Desktop,Electronics - HDMI Cable,North America,Email,CA,CAD,104.544356,6/1/2019,1/1/2019,1/9/2019,1/11/2019,,3
ORD00079179,PROD3697,USER0000007,Organic Search,Mobile Web,Beauty - Eye Shadow Palette,North America,Facebook OAuth,US,USD,48.21,8/25/2022,6/11/2022,8/26/2022,8/29/2022,,1
ORD00001428,PROD5846,USER0000002,Paid Search,Mobile Web,Food - Tea Set,Europe,Email,DE,EUR,65.40284357,1/13/2019,1/1/2019,1/16/2019,1/23/2019,,3
ORD00070518,PROD9049,USER0000002,Direct,Mobile Web,Sports - Gym Bag,Europe,Apple ID,GB,GBP,85.42488742,11/3/2021,10/19/2021,,,,
ORD00073601,PROD5499,USER0000047,Direct,Mobile Web,Beauty - Body Lotion,Europe,Facebook OAuth,GB,GBP,51.53968208,2/5/2022,2/1/2022,2/8/2022,2/12/2022,,3
ORD00059432,PROD6248,USER0000002,Instagram,Mobile App,Food - Coffee Beans,Asia Pacific,Email,AU,AUD,24.64219898,2/7/2021,10/5/2020,2/9/2021,2/17/2021,,2
ORD00045678,PROD1238,USER0000002,Social Media - TikTok,Desktop,Food - Hot Sauce,North America,Google OAuth,CA,CAD,42.67984297,6/4/2020,2/3/2020,6/6/2020,6/9/2020,,2
ORD00090311,PROD5780,USER0000025,Organic Search,Desktop,Electronics - Portable Charger,South America,Email,BR,BRL,141.7936748,5/26/2024,5/21/2024,5/29/2024,6/13/2024,,3
ORD00014876,PROD5451,USER0000002,Organic Search,Desktop,Fashion - Jeans,Asia Pacific,Google OAuth,SG,SGD,118.5400521,5/18/2019,4/26/2019,5/21/2019,5/26/2019,6/16/2019,3
ORD00057078,PROD6664,USER0000006,Direct,Desktop,Electronics - HDMI Cable,Asia Pacific,Email,AU,AUD,101.9838448,12/20/2020,12/20/2020,12/23/2020,1/2/2021,,3
ORD00040239,PROD9895,USER0000045,Social Media - TikTok,Mobile Web,Home - Towel Set,North America,Email,US,USD,41.92,3/15/2020,2/22/2020,3/16/2020,3/20/2020,,1
ORD00051584,PROD8646,USER0000002,Organic Search,Mobile Web,Toys - Action Figure,Asia Pacific,Google OAuth,JP,JPY,60.78778612,9/10/2020,6/5/2020,,,,
ORD00001089,PROD8450,USER0000828,Direct,Desktop,Fashion - Dress,Europe,Facebook OAuth,DE,EUR,57.00236964,1/10/2019,1/1/2019,1/15/2019,1/21/2019,,5
ORD00023144,PROD8746,USER0000025,Social Media - TikTok,Desktop,Beauty - Eye Shadow Palette,North America,Email,US,USD,74.36,8/12/2019,7/3/2019,8/13/2019,8/16/2019,,1
ORD00037055,PROD3773,USER0000019,Organic Search,Desktop,Fashion - Sneakers,Asia Pacific,Unknown,IN,INR,67.00381933,1/28/2020,1/28/2020,1/30/2020,2/6/2020,,2
ORD00043297,PROD9611,USER0000003,Organic Search,Mobile Web,  Beauty - Nail Polish  ,North America,Apple ID,CA,CAD,29.30115637,4/27/2020,3/6/2020,,,5/30/2020,
ORD00045158,PROD3464,USER0000004,Direct,Mobile Web,Electronics - Webcam,South America,Email,AR,ARS,30.84660291,5/27/2020,5/15/2020,5/30/2020,6/6/2020,,3
ORD00004398,PROD3650,USER0000002,Direct,Desktop,Books - Biography,South America,Email,BR,BRL,15.45914079,2/8/2019,2/8/2019,2/11/2019,2/18/2019,,3
ORD00002993,PROD4201,USER0000005,Facebook,Desktop,Books - Biography,North America,Email,CA,CAD,34.52800763,1/27/2019,1/1/2019,1/30/2019,2/2/2019,,3
